roman_id,titre,auteur,genre,annee,langue,nb_mots,richesse,long_moy_phrase,texte_path
fa3f6ecd-5454-4132-8223-1921102d337d,"L'illustre Olympie, ou Le St Alexis: Tragedie",Nicolas-Marc Desfontaines,theatre,2006,français,15162,0.27,16.05,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'illustre Olympie, ou Le St Alexis Tragedie_clean.txt"
3065334f-191d-47bf-91a9-83da0aff1fdc,Ames d'Occident,Anatole Le Braz,nouvelle,2026,français,47965,0.2539,16.62,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Ames d'Occident_clean.txt
6e6dc229-52af-47ea-92cc-2348ddb72ed1,Images exotiques & françaises,Pierre; Florian-Parmentier [Contributor] Mille,essai,2023,français,10962,0.3329,19.96,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Images exotiques & françaises_clean.txt
aaef936e-70fa-4cb0-8269-2cfb64e4e650,La vie et la mort du roi Richard III,William; Guizot Shakespeare,roman_historique,2008,français,38032,0.2591,10.12,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\La vie et la mort du roi Richard III_clean.txt
fd74cfb3-9917-44cd-b320-e7b9e8df1ba4,"Leçons d'histoire, prononcées à l'École normale; en l'an III de la République Française; Histoire de Samuel, inventeur du sacre des rois; État physique de la Corse.",C.-F. (Constantin-François) Volney,essai,2012,français,86853,0.2114,34.89,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Leçons d'histoire_clean.txt
908e7368-590e-472e-8e5f-b50e6e48e652,"Le chemin des écoliers Promenade de Paris à Marly-le-Roy, en suivant les bords du Rhin",X.-B. (Xavier-Boniface) Saintine,voyage,2020,français,139737,0.1767,18.55,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le chemin des écoliers_clean.txt
aa6b385e-35ef-4a42-8a43-d0d9475cb802,Tableau historique et pittoresque de Paris depuis les Gaulois jusqu'à  nos jours (Volume 5/8),J. B. de (Jacques-Benjamin) Saint-Victor,voyage,2013,français,152915,0.1467,31.08,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Tableau historique et pittoresque de Paris depuis les Gaulois jusqu'à nos jours (Volume 5 8)_clean.txt
a26c0015-1c27-47ea-889b-1c3ac0b1e030,Clio,Anatole; Mucha France,essai,2015,français,24656,0.2882,18.35,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Clio_clean.txt
9f21f4ec-fbfd-49d6-ab5d-00a9d58368c3,Dictionnaire érotique Latin-Français,Nicolas; Bonneau Blondeau,roman_amour,2018,français,39683,0.3024,10.53,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Dictionnaire érotique Latin-Français_clean.txt
ab156ee9-ed10-4c4b-830a-6c238ca419c1,Cours familier de Littérature - Volume 08,Alphonse de Lamartine,essai,2011,français,85680,0.1995,26.46,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Cours familier de Littérature - Volume 08_clean.txt
59ca1905-858e-4946-999b-78d9b84e6184,Les Romanciers d'Aujourd'hui,Charles Le Goffic,essai,2013,français,41808,0.286,13.57,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les Romanciers d'Aujourd'hui_clean.txt
9a98792b-86a7-4ba3-801f-8ded5166e1c8,Le Peuple de la mer,Marc Elder,roman_aventures,2013,français,62290,0.2125,16.43,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le Peuple de la mer_clean.txt
9a76afeb-6eef-4bff-8985-64cdf9e1f185,Monsieur Bergeret à Paris: Histoire Contemporaine,Anatole France,essai,2005,français,55312,0.2488,12.86,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Monsieur Bergeret à Paris Histoire Contemporaine_clean.txt
83c9916b-1e60-42a2-8b23-ab357359ea5c,"Rapport sur l'Instruction Publique, les 10, 11 et 19 Septembre 1791 fait au nom du Comité de Constitution à l'Assemblée Nationale",Charles Maurice de Talleyrand-Périgord,essai,2008,français,52239,0.1741,24.8,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Rapport sur l'Instruction Publique, les 10, 11 et 19 Septembre 1791_clean.txt"
6f6c00a5-fc6b-420c-890a-93bc1685632e,Fables de La Fontaine,Jean de; Grandville La Fontaine,conte,2018,français,81111,0.2095,16.05,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Fables de La Fontaine_clean.txt
405d52ba-d084-4b33-8e47-e433a81c5dab,Plainte contre inconnu,Pierre Drieu La Rochelle,nouvelle,2026,français,32503,0.2543,14.41,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Plainte contre inconnu_clean.txt
3a1f78b9-1fde-4fb6-83e4-6715a32edffd,"Mémoires de Madame la Duchesse de Tourzel, tome premier Gouvernante des enfants de France pendant les années 1789 à 1795",Louise Elisabeth Tourzel,roman_historique,2010,français,97845,0.1504,24.38,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Mémoires de Madame la Duchesse de Tourzel, tome premier_clean.txt"
d0e0ae1c-336a-4071-9c16-32b6211c793d,En Égypte,Maurice; Cournault Maeterlinck,voyage,2025,français,14495,0.3012,30.72,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\En Égypte_clean.txt
05671527-88c9-40fd-89e0-27be42468f78,"L'Illustration, No. 2517, 23 Mai 1891",Various,presse,2014,français,19243,0.328,17.09,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Illustration, No. 2517, 23 Mai 1891_clean.txt"
942d2fbc-024f-4f61-b6fd-3970c9c71818,L'odyssée d'un transport torpillé,Maurice Larrouy,roman_historique,2022,français,66360,0.1514,18.13,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'odyssée d'un transport torpillé_clean.txt
bf1be754-c14d-43be-9b2a-18467b430468,Cruelle Énigme,Paul Bourget,roman_amour,2014,français,43308,0.2205,22.17,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Cruelle Énigme_clean.txt
f3c7abd5-8d7c-4a3e-8720-48412c00cf2b,Œuvres complètes de Guy de Maupassant - volume 07,Guy de Maupassant,essai,2016,français,39955,0.2654,14.84,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Œuvres complètes de Guy de Maupassant - volume 07_clean.txt
9aab45e0-47fd-4caf-9795-4e2cd0c94466,"Mémoires de Vidocq, chef de la police de Sureté jusqu'en 1827, tome II",Eugène François Vidocq,roman_policier,2011,français,88598,0.2052,21.41,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Mémoires de Vidocq, chef de la police de Sureté jusqu'en 1827, tome II_clean.txt"
42a49c0c-2275-4007-b20f-e41747edd69f,"Portraits littéraires, Tome I",Charles Augustin Sainte-Beuve,essai,2004,français,166781,0.1785,28.19,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Portraits littéraires, Tome I_clean.txt"
1bfd8aa7-6414-46c7-a446-832148277888,Les beaux messieurs de Bois-Doré,George Sand,histoire,2008,français,170741,0.1505,18.14,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les beaux messieurs de Bois-Doré_clean.txt
ea94f79c-5b86-4b09-9413-e2fae08b6d5e,Histoire de Corse,Pierre Paul Raoul Colonna de Cesari-Rocca,histoire,2022,français,87889,0.1985,23.43,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Histoire de Corse_clean.txt
01f27a5f-9a84-475d-9f21-e1f91a655a5b,Au cœur du Harem,Jehan d' Ivray,essai,2022,français,68580,0.2105,20.1,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Au cœur du Harem_clean.txt
e7d985c5-a0d1-4d82-9066-435e65127234,Le conte d'hiver,William; Guizot Shakespeare,roman_historique,2006,français,32216,0.2647,12.19,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le conte d'hiver_clean.txt
1f4da88d-0b38-456d-a7c8-96ea3f174fbc,"L'Illustration, No. 1597, 4 octobre 1873",Various,presse,2014,français,14898,0.3464,19.66,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Illustration, No. 1597, 4 octobre 1873_clean.txt"
dd5e24e4-9c81-4329-8cd0-10d163b1f8e2,L'esprit de la révolution de 1789,P.-L. (Pierre-Louis) Roederer,roman_historique,2011,français,44031,0.2136,27.72,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'esprit de la révolution de 1789_clean.txt
90f8a883-4240-4550-ac6e-c0f1f4aedad9,"La Samaritaine, évangile en trois tableaux, en vers",Edmond Rostand,theatre,2018,français,15270,0.3282,6.28,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\La Samaritaine, évangile en trois tableaux, en vers_clean.txt"
51c46fc1-e1ea-46d8-b9bd-2b6723eca524,Henri III et sa Cour,Alexandre Dumas,theatre,2001,français,20003,0.2736,9.45,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Henri III et sa Cour_clean.txt
3689fea9-58e7-4e4b-af5e-15defe6dad9b,Les mémoires d'un valet de pied,William Makepeace; Hughes Thackeray,roman_satirique,2024,français,46046,0.2175,16.95,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les mémoires d'un valet de pied_clean.txt
02575df1-f5b8-4e59-a36b-be214a7a7fa4,Les naufragés du Jonathan,Jules; Roux Verne,roman_aventures,2019,français,149017,0.1475,15.67,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les naufragés du Jonathan_clean.txt
471024a4-1e15-429d-86cd-84a9590c3aa0,Rêverie de Nouvel An,Marcel [Contributor]; Créixams Colette; Sauvage,essai,2020,français,8103,0.4002,16.31,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Rêverie de Nouvel An_clean.txt
4c10e1e8-9d3b-4103-beda-894761beb13c,La Folle Journée ou le Mariage de Figaro,Pierre Augustin Caron de Beaumarchais,theatre,2007,français,41476,0.2503,7.66,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\La Folle Journée ou le Mariage de Figaro_clean.txt
8436c43c-219b-49d8-9363-408276bef0ce,"La Russie en 1839, Volume IV",Astolphe Custine,voyage,2008,français,107508,0.1842,26.97,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\La Russie en 1839, Volume IV_clean.txt"
6595f305-3577-4a75-9f41-89eadda494af,"Création et rédemption, deuxième partie: La fille du marquis",Alexandre Dumas,roman_historique,2008,français,118414,0.1634,16.39,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Création et rédemption, deuxième partie La fille du marquis_clean.txt"
d3922329-fad3-4849-aa19-fcdcf9d92e7c,"Jean-nu-pieds, Vol. 1 chronique de 1832",Albert Delpit,histoire,2006,français,93057,0.1824,9.84,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Jean-nu-pieds, Vol. 1_clean.txt"
0075d97e-3fac-45cc-9867-06f01bd4482a,"Histoire des rats, pour servir à l'histoire universelle",Claude Guillaume Bourdon de Sigrais,roman_satirique,2021,français,31983,0.2713,21.54,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Histoire des rats, pour servir à l'histoire universelle_clean.txt"
84509075-fba6-4ab5-8a0c-96f516adcee3,"Aline et Valcour, ou Le Roman Philosophique. Tome 4",marquis de Sade,roman_amour,2020,français,65226,0.1838,19.11,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Aline et Valcour, ou Le Roman Philosophique. Tome 4_clean.txt"
ffd94715-2eb2-4cd8-9076-d4141619d549,Henri IV (2e partie),William; Guizot Shakespeare,theatre,2008,français,34568,0.2726,10.72,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Henri IV (2e partie)_clean.txt
377c2f0b-bc0e-41a5-88f1-fbce0c5a8a3e,"Roland Furieux, tome 3",Lodovico; Reynard Ariosto,roman_amour,2024,français,80613,0.1531,23.65,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Roland Furieux, tome 3_clean.txt"
4ef9947d-2c0f-42f0-adc4-343b7496ff4e,Les cotillons célèbres. Deuxième Série,Emile Gaboriau,roman_historique,2006,français,79483,0.1959,20.42,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les cotillons célèbres. Deuxième Série_clean.txt
7739a5b8-3888-4aa3-9080-4c59d80db214,Miquette baptise sa poupée,Camo,jeunesse,2007,français,952,0.5483,11.95,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Miquette baptise sa poupée_clean.txt
dcf1c30c-b618-41af-b8c4-c842d20f9af6,Le meunier d'Angibault,George Sand,roman_satirique,2004,français,110749,0.1643,16.07,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le meunier d'Angibault_clean.txt
84dea44b-803c-483f-ad7f-e9dfc6d245f4,La captive des Mohawks,Edward Sylvester; Cendrey Ellis,roman_historique,2026,français,41925,0.1839,17.94,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\La captive des Mohawks_clean.txt
b1969016-45c7-4f64-a0e2-2690ca172b1b,Les animaux et leurs hommes: Les hommes et leurs animaux,Paul; Lhote Éluard,poetique,2019,français,1389,0.4809,16.83,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les animaux et leurs hommes Les hommes et leurs animaux_clean.txt
618fd950-78f0-4b5d-8ab6-79366ad40db9,Principes de la Philosophie de l'Histoire traduits de la 'Scienza nuova',Giambattista; Michelet Vico,essai,2013,français,106545,0.1815,21.74,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Principes de la Philosophie de l'Histoire_clean.txt
40cab66f-f6e2-44a1-81e0-d0b9534f2697,"Histoire du Consulat et de l'Empire, (Vol. 16 / 20) faisant suite à l'Histoire de la Révolution Française",Adolphe Thiers,roman_historique,2020,français,204575,0.0946,28.09,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Histoire du Consulat et de l'Empire, (Vol. 16 20)_clean.txt"
c64ab931-a696-4905-a5e8-09b47b7264f9,Beaucoup de Bruit pour Rien,William; Guizot Shakespeare,roman_psychologique,2005,français,25005,0.2919,8.38,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Beaucoup de Bruit pour Rien_clean.txt
78ed07d5-ff29-444f-a9e9-fa6554624a0e,Le théâtre japonais,André; Leroux Lequeux,theatre,2008,français,13739,0.3069,18.06,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le théâtre japonais_clean.txt
c5242687-441a-42fe-9f61-fe406beb3711,"Les trois mousquetaires, Volume  1 (of 2)",Alexandre; Maquet Dumas,roman_historique,2017,français,127508,0.1351,15.8,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les trois mousquetaires, Volume 1 (of 2)_clean.txt"
9cab7417-c996-498c-a4de-7a5643d17378,Le clavecin hanté,Jean Joseph Renaud,nouvelle,2026,français,34015,0.2884,11.5,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le clavecin hanté_clean.txt
fe89a907-c5f7-4d29-9e7c-31faf418975a,Un été dans le Sahara,Eugène Fromentin,voyage,2011,français,68253,0.2142,25.08,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Un été dans le Sahara_clean.txt
99b9e361-7b7c-44f9-9d2e-ce9826c5bc58,"L'Illustration, No. 1589, 9 Août 1873",Various,presse,2014,français,14808,0.3537,17.48,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Illustration, No. 1589, 9 Août 1873_clean.txt"
b61be88c-8489-4b36-a82e-bd63aa325a40,Pensées d'un mercanti,Pierre Veber,theatre,2022,français,8396,0.3473,14.31,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Pensées d'un mercanti_clean.txt
6e5fa214-fd85-43ca-8082-6075223eb384,"Raison et sensibilité, ou les deux manières d'aimer (Tome 1)",Jane; Montolieu Austen,roman_amour,2010,français,39184,0.2007,21.71,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Raison et sensibilité, ou les deux manières d'aimer (Tome 1)_clean.txt"
4b135a72-befb-4a4f-8e87-031f20bc43d1,"Œuvres de P. Corneille, Tome 04",Pierre; Marty-Laveaux Corneille,theatre,2012,français,127854,0.171,13.21,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Œuvres de P. Corneille, Tome 04_clean.txt"
55ab82e0-b13d-465e-aa0b-c1e7107702ad,Trois ans d'esclavage chez les Patagons,A. (Auguste) Guinnard,voyage,2025,français,57978,0.2154,30.96,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Trois ans d'esclavage chez les Patagons_clean.txt
e699734a-ca2d-4d25-a45c-419abee9dc34,"Mémoires touchant la vie et les écrits de Marie de Rabutin-Chantal, (2/6)",C. A. (Charles Athanase) Walckenaer,roman_historique,2016,français,154156,0.1534,15.09,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Mémoires touchant la vie et les écrits de Marie de Rabutin-Chantal, (2 6)_clean.txt"
ec90de03-ceb0-4e99-843b-3d247ee5b258,Victor Hugo,Théophile Gautier,biographie,2016,français,47680,0.2657,24.89,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Victor Hugo_clean.txt
bc891337-09a0-4b2b-b435-3852c29aa3e5,"Le comte de Monte-Cristo, Tome II",Alexandre; Maquet Dumas,roman_historique,2006,français,118321,0.1608,16.84,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le comte de Monte-Cristo, Tome II_clean.txt"
2b2bf2da-969a-4f97-a3f7-ce6a36f082a5,La Légende des siècles tome IV,Victor; Flameng Hugo,poetique,2025,français,47482,0.2646,17.04,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\La Légende des siècles tome IV_clean.txt
82168d7c-51e8-43b6-a807-af6be0ade6f5,Napoléon Le Petit,Victor Hugo,roman_historique,2007,français,70026,0.2312,17.42,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Napoléon Le Petit_clean.txt
412fa4d4-875d-43b9-8f50-bb36668f900c,Les aventures de Télémaque,Aragon,roman_historique,2017,français,16691,0.3434,15.43,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les aventures de Télémaque_clean.txt
a7083f5d-b938-46f2-ac19-646951f4508d,Oeuvres par Maximilien Robespierre — Miscellaneous,Maximilien; Laponneraye [Editor] Robespierre,roman_historique,2009,français,57714,0.1991,25.47,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Oeuvres par Maximilien Robespierre — Miscellaneous_clean.txt
3c64478f-935e-46a6-bf34-f9e838fa3c6c,"Histoire de la prostitution chez tous les peuples du monde depuis l'antiquité la plus reculée jusqu'à nos jours, tome 6/6",P. L. Jacob,roman_noir,2014,français,98015,0.1919,29.4,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Histoire de la prostitution chez tous les peuples du monde depuis l'antiquité la plus reculée jusqu'à nos jours, tome 6 _clean.txt"
89892822-2ff4-4d49-b73d-c8ce305b1d8c,"Les Français peints par eux-mêmes, tome 2 Encyclopédie morale du dix-neuvième siècle",L. (Henri Léon) [Editor] Curmer,essai,2019,français,207335,0.1628,22.38,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les Français peints par eux-mêmes, tome 2_clean.txt"
1129de02-2b10-4bc9-9a25-246c1d441784,Contes de la Montagne,Erckmann-Chatrian,nouvelle,2005,français,58442,0.2308,12.46,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Contes de la Montagne_clean.txt
87ed84ff-641a-44fc-b822-96609407971d,"Mémoires de madame de Rémusat (2/3) publiées par son petit-fils, Paul de Rémusat",Madame de (Claire Elisabeth Jeanne Gravier de Vergennes); Rémusat Rémusat,roman_historique,2010,français,81629,0.1746,21.32,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Mémoires de madame de Rémusat (2 3)_clean.txt
c6178378-0aaf-4ec4-bc76-393c771ace90,Le miroir de mort,Georges Chastellain,poetique,2013,français,4422,0.3408,340.23,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le miroir de mort_clean.txt
f2d58621-a745-4d85-b697-782f3204dbc6,L'Académie des sciences et les académiciens de 1666 à 1793,Joseph Bertrand,biographie,2016,français,99350,0.1549,32.23,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Académie des sciences et les académiciens de 1666 à 1793_clean.txt
816aae74-004f-45f6-b463-96b691c3b486,L'Orco,George Sand,nouvelle,2004,français,6379,0.3711,16.67,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Orco_clean.txt
66bf388c-20ad-4f41-8295-9f724741d002,"Childéric, Roi des Francs, (tome premier)",Anne Marie Beaufort d'Hautpoul,histoire,2011,français,39276,0.2295,25.58,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Childéric, Roi des Francs, (tome premier)_clean.txt"
3e697c56-7526-40f6-97ba-1c8bb0442b5f,Histoire de France 1466-1483 (Volume 8/19),Jules Michelet,histoire,2013,français,99609,0.1991,17.25,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Histoire de France 1466-1483 (Volume 8 19)_clean.txt
627214ec-1322-48b7-beb2-00b556086094,Le roman bourgeois: Ouvrage comique,Antoine; Fournier Furetière,essai,2010,français,99018,0.1786,27.12,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le roman bourgeois Ouvrage comique_clean.txt
724de05a-60c0-449d-a778-ec07decd4706,Notes de route,Isabelle; Barrucand Eberhardt,voyage,2023,français,68504,0.2153,20.12,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Notes de route_clean.txt
3aedc9a5-c5de-43f4-a0ac-8359e4c9d4bc,"Souvenirs de la duchesse de Dino publiés par sa petite fille, la Comtesse Jean de Castellane.",Dorothée Dino,biographie,2008,français,69148,0.1988,21.4,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Souvenirs de la duchesse de Dino_clean.txt
8d48ddfd-95e0-4e25-9445-fe71d554d7e3,Thaïs,Anatole France,essai,2004,français,50649,0.2324,17.29,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Thaïs_clean.txt
489fd0b8-0ca5-4712-9b09-1e0b0629a344,"Histoire du Consulat et de l'Empire, (Vol. 19/20) faisant suite à l'Histoire de la Révolution Française",Adolphe Thiers,roman_historique,2022,français,180236,0.1152,24.98,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Histoire du Consulat et de l'Empire, (Vol. 19 20)_clean.txt"
c83f97d7-c8b2-46da-83d3-3d6fdc950213,La Flandre pendant des trois derniers siècles,Joseph Marie Bruno Constantin Kervyn de Lettenhove,histoire,2014,français,115343,0.1741,28.06,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\La Flandre pendant des trois derniers siècles_clean.txt
5875217b-70b6-451f-986b-454305f5db20,"L'Illustration, No. 0032, 7 Octobre 1843",Various,presse,2012,français,28426,0.312,20.72,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Illustration, No. 0032, 7 Octobre 1843_clean.txt"
92cf8767-4a23-4003-90be-b2a69d2de55d,Histoire de Flandre (T. 3/4),Joseph Marie Bruno Constantin Kervyn de Lettenhove,histoire,2013,français,99892,0.1599,34.26,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Histoire de Flandre (T. 3 4)_clean.txt
804da3bd-e13e-4dcb-a368-6b800b53befd,"Histoire amoureuse des Gaules; suivie des Romans historico-satiriques du XVIIe siècle, Tome III",Roger de Rabutin Bussy,roman_historique,2012,français,137882,0.1274,27.21,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Histoire amoureuse des Gaules; suivie des Romans historico-satiriques du XVIIe siècle, Tome III_clean.txt"
edd1a24b-7587-40b4-9d35-4408cdbb8b68,"Actes et Paroles, Volume 1",Victor Hugo,essai,2005,français,143318,0.1572,14.05,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Actes et Paroles, Volume 1_clean.txt"
4d85f757-38b3-4523-9676-83083b391a50,Les derniers paysans - Tome 1,Émile Souvestre,nouvelle,2015,français,52527,0.2348,19.94,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les derniers paysans - Tome 1_clean.txt
eb485327-8fb3-499f-8719-ac12cbcb2e14,De l'amour,Charles; Gautier Baudelaire,roman_amour,2017,français,34966,0.2932,20.48,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\De l'amour_clean.txt
e8e601f2-d0b3-43f0-b7cf-a33260a95473,"L'Illustration, No. 0060, 20 Avril 1844",Various,presse,2014,français,26398,0.3237,19.52,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Illustration, No. 0060, 20 Avril 1844_clean.txt"
aa6250ba-dafc-473f-88ab-c710c9322f92,Les quarante-cinq — Tome 1,Alexandre; Maquet Dumas,histoire,2005,français,82035,0.1813,12.72,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les quarante-cinq — Tome 1_clean.txt
fb014e55-f6fb-47d7-a296-22a96f34870b,Voyage à l'Ile-de-France (2/2),Bernardin de Saint-Pierre,voyage,2020,français,39961,0.2455,16.33,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Voyage à l'Ile-de-France (2 2)_clean.txt
e7e01c67-ad81-4466-af4c-5944c0ca0dd9,Les Sources,Alphonse Gratry,essai,2023,français,59482,0.1691,20.91,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les Sources_clean.txt
66768a64-5b26-42e7-95e8-73fbfa6833d6,"Le Tour du Monde; Lugano, la ville des fresques Journal des voyages et des voyageurs; 2e Sem. 1905",Édouard [Editor] Various; Charton,voyage,2009,français,18985,0.315,8.29,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le Tour du Monde; Lugano, la ville des fresques_clean.txt"
cb74196c-9077-4b64-bcb3-93675d64af5e,Un dilemme,J.-K. (Joris-Karl) Huysmans,essai,2007,français,17564,0.3388,21.68,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Un dilemme_clean.txt
3624203c-66b6-4485-838a-de0aa415f5ed,Les vivants et les morts,Anna de Noailles,poetique,2007,français,42478,0.26,24.8,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les vivants et les morts_clean.txt
c2647376-ffd1-46f2-bf86-785e9f233e0d,Une rencontre: roman de deux touristes sur le Saint-Laurent et le Saguenay,William Dean; Fréchette Howells,roman_psychologique,2018,français,68679,0.1824,21.51,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Une rencontre roman de deux touristes sur le Saint-Laurent et le Saguenay_clean.txt
54d5dd78-e62f-40bf-9f5a-0a0badafdfd3,L'île mystérieuse,Jules Verne,roman_aventures,2004,français,196638,0.125,16.78,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'île mystérieuse_clean.txt
636136e2-b785-47e9-92d5-d9d642530ee0,Les moments perdus de John Shag,Auguste Gilbert de Voisins,essai,2016,français,36067,0.2925,13.65,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les moments perdus de John Shag_clean.txt
022bf581-105e-4cd6-9403-9f91f7d772c5,Contes de bord,Edouard Corbière,roman_aventures,2005,français,55954,0.2186,18.49,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Contes de bord_clean.txt
138b364f-4817-4952-ac20-060635df64d3,Promenades et intérieurs,François Coppée,poetique,2005,français,8572,0.3889,22.38,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Promenades et intérieurs_clean.txt
9daec5f9-3fc0-48a2-9c14-bb381970e720,La chanson des joujoux,Jules; Blanc Jouy,poetique,2017,français,3006,0.4288,11.14,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\La chanson des joujoux_clean.txt
